ICD10,CC,MCE_AGE_CONDITION,AGE_EDIT_CONDITION,SEX_EDIT_CONDITION
C9022,9.0,,,
C9030,10.0,,,
C9031,10.0,,,
C9032,10.0,,,
C9100,8.0,,age >= 18,
C9100,8.0,,age < 18,
C9101,8.0,,age >= 18,
C9101,8.0,,age < 18,
C9102,8.0,,age >= 18,
C9102,8.0,,age < 18,
C9110,10.0,,,
C9111,10.0,,,
C9112,10.0,,,
C9130,10.0,,,
C9131,10.0,,,
C9132,10.0,,,
C9140,10.0,,,
C9141,10.0,,,
C9142,10.0,,,
C9150,10.0,age >= 15,,
C9151,10.0,age >= 15,,
C9152,10.0,age >= 15,,
C9160,10.0,,,
C9161,10.0,,,
C9162,10.0,,,
C9190,10.0,,,
C9191,10.0,,,
C9192,10.0,,,
C91A0,10.0,,,
C91A1,10.0,,,
C91A2,10.0,,,
C91Z0,10.0,,,
C91Z1,10.0,,,
C91Z2,10.0,,,
C9200,8.0,,,
C9201,8.0,,,
C9202,8.0,,,
C9210,9.0,,,
C9211,9.0,,,
C9212,9.0,,,
C9220,9.0,,,
C9221,9.0,,,
C9222,9.0,,,
C9230,9.0,,,
C9231,9.0,,,
C9232,9.0,,,
C9240,8.0,,,
C9241,8.0,,,
C9242,8.0,,,
C9250,8.0,,,
C9251,8.0,,,
C9252,8.0,,,
C9260,8.0,,,
C9261,8.0,,,
C9262,8.0,,,
C9290,9.0,,,
C9291,9.0,,,
C9292,9.0,,,
C92A0,8.0,,,
C92A1,8.0,,,
C92A2,8.0,,,
C92Z0,9.0,,,
C92Z1,9.0,,,
C92Z2,9.0,,,
C9300,8.0,,,
C9301,8.0,,,
C9302,8.0,,,
C9310,9.0,,,
C9311,9.0,,,
C9312,9.0,,,
C9330,9.0,0 <= age <= 17,,
C9331,9.0,0 <= age <= 17,,
C9332,9.0,0 <= age <= 17,,
C9390,9.0,,,
C9391,9.0,,,
C9392,9.0,,,
C93Z0,9.0,,,
C93Z1,9.0,,,
C93Z2,9.0,,,
C9400,8.0,,,
C9401,8.0,,,
C9402,8.0,,,
C9420,8.0,,,
C9421,8.0,,,
C9422,8.0,,,
C9430,9.0,,,
C9431,9.0,,,
C9432,9.0,,,
C9440,8.0,,,
C9441,8.0,,,
C9442,8.0,,,
C946,48.0,,,
C9480,9.0,,,
C9481,9.0,,,
C9482,9.0,,,
C9500,8.0,,age >= 18,
C9500,8.0,,age < 18,
C9501,8.0,,age >= 18,
C9501,8.0,,age < 18,
C9502,8.0,,age >= 18,
C9502,8.0,,age < 18,
C9510,10.0,,,
C9511,10.0,,,
C9512,10.0,,,
C9590,10.0,,,
C9591,10.0,,,
C9592,10.0,,,
C960,10.0,,,
C9620,10.0,,,
C9621,10.0,,,
C9622,10.0,,,
C9629,10.0,,,
C964,10.0,,,
C965,10.0,,,
C966,10.0,,,
C969,10.0,,,
C96A,10.0,,,
C96Z,10.0,,,
D030,12.0,,,
D0310,12.0,,,
D03111,12.0,,,
D03112,12.0,,,
D03121,12.0,,,
D03122,12.0,,,
D0320,12.0,,,
D0321,12.0,,,
D0322,12.0,,,
D0330,12.0,,,
D0339,12.0,,,
D034,12.0,,,
D0351,12.0,,,
D0352,12.0,,,
D0359,12.0,,,
D0360,12.0,,,
D0361,12.0,,,
D0362,12.0,,,
D0370,12.0,,,
D0371,12.0,,,
D0372,12.0,,,
D038,12.0,,,
D039,12.0,,,
D1802,12.0,,,
D320,12.0,,,
D321,12.0,,,
D329,12.0,,,
D330,12.0,,,
D331,12.0,,,
D332,12.0,,,
D333,12.0,,,
D334,12.0,,,
D337,12.0,,,
D339,12.0,,,
D352,12.0,,,
D353,12.0,,,
D354,12.0,,,
D420,12.0,,,
D421,12.0,,,
D429,12.0,,,
D430,12.0,,,
D431,12.0,,,
D432,12.0,,,
D433,12.0,,,
D434,12.0,,,
D438,12.0,,,
D439,12.0,,,
D443,12.0,,,
D444,12.0,,,
D445,12.0,,,
D446,12.0,,,
D447,12.0,,,
D45,48.0,,,
D460,46.0,,,
D461,46.0,,,
D4620,46.0,,,
D4621,46.0,,,
D4622,46.0,,,
D464,46.0,,,
D469,46.0,,,
D46A,46.0,,,
D46B,46.0,,,
D46C,46.0,,,
D46Z,46.0,,,
D471,48.0,,,
D473,48.0,,,
D474,46.0,,,
D479,48.0,,,
D47Z1,48.0,,,
D47Z2,48.0,,,
D47Z9,48.0,,,
D496,12.0,,,
D550,48.0,,,
D551,48.0,,,
D5521,48.0,,,
D5529,48.0,,,
D553,48.0,,,
D558,48.0,,,
D559,48.0,,,
D560,48.0,,,
D561,48.0,,,
D562,48.0,,,
D564,48.0,,,
D565,48.0,,,
D568,48.0,,,
D5700,46.0,,,
D5701,46.0,,,
D5702,46.0,,,
D5703,46.0,,,
D5704,46.0,,,
D5709,46.0,,,
D571,46.0,,,
D5720,46.0,,,
D57211,46.0,,,
D57212,46.0,,,
D57213,46.0,,,
D57214,46.0,,,
D57218,46.0,,,
D57219,46.0,,,
D573,48.0,,,
D5740,46.0,,,
D57411,46.0,,,
D57412,46.0,,,
D57413,46.0,,,
D57414,46.0,,,
D57418,46.0,,,
D57419,46.0,,,
D5742,46.0,,,
D57431,46.0,,,
D57432,46.0,,,
D57433,46.0,,,
D57434,46.0,,,
D57438,46.0,,,
D57439,46.0,,,
D5744,46.0,,,
D57451,46.0,,,
D57452,46.0,,,
D57453,46.0,,,
D57454,46.0,,,
D57458,46.0,,,
D57459,46.0,,,
D5780,46.0,,,
D57811,46.0,,,
D57812,46.0,,,
D57813,46.0,,,
D57814,46.0,,,
D57818,46.0,,,
D57819,46.0,,,
D580,48.0,,,
D581,48.0,,,
D582,48.0,,,
D588,48.0,,,
D589,48.0,,,
D590,46.0,,,
D5910,46.0,,,
D5911,46.0,,,
D5912,46.0,,,
D5913,46.0,,,
D5919,46.0,,,
D592,46.0,,,
D5930,46.0,,,
D5931,46.0,,,
D5932,46.0,,,
D5939,46.0,,,
D594,46.0,,,
D595,46.0,,,
D596,46.0,,,
D598,46.0,,,
D599,46.0,,,
D600,46.0,,,
D601,46.0,,,
D608,46.0,,,
D609,46.0,,,
D6101,46.0,,,
D6102,46.0,,,
D6103,46.0,,,
D6109,46.0,,,
D611,46.0,,,
D612,46.0,,,
D613,46.0,,,
D61810,47.0,,,
D61811,47.0,,,
D61818,47.0,,,
D6182,46.0,,,
D6189,46.0,,,
D619,46.0,,,
D640,48.0,,,
D641,48.0,,,
D642,48.0,,,
D643,48.0,,,
D65,48.0,,,
D66,46.0,,age < 65,1.0
D66,46.0,,age >= 65,1.0
D66,48.0,,,2.0
D67,46.0,,age < 65,1.0
D67,46.0,,age >= 65,1.0
D67,48.0,,,2.0
D6800,48.0,,,
D6801,48.0,,,
D68020,48.0,,,
D68021,48.0,,,
D68022,48.0,,,
D68023,48.0,,,
D68029,48.0,,,
D6803,48.0,,,
D6804,48.0,,,
D6809,48.0,,,
D681,48.0,,,
D682,48.0,,,
D68311,48.0,,,
D68312,48.0,,,
D68318,48.0,,,
D6832,48.0,,,
D684,48.0,,,
D6851,48.0,,,
D6852,48.0,,,
D6859,48.0,,,
D6861,48.0,,,
D6862,48.0,,,
D6869,48.0,,,
D688,48.0,,,
D689,48.0,,,
D690,48.0,,,
D691,48.0,,,
D692,48.0,,,
D693,48.0,,,
D6941,48.0,,,
D6942,48.0,,,
D6949,48.0,,,
D696,48.0,,,
D698,48.0,,,
D699,48.0,,,
D700,47.0,,,
D701,47.0,,,
D702,47.0,,,
D703,47.0,,,
D704,47.0,,,
D708,47.0,,,
D709,47.0,,,
D71,47.0,,,
D711,47.0,,,
D718,47.0,,,
D719,47.0,,,
D720,47.0,,,
D7581,46.0,,,
D75821,48.0,,,
D75822,48.0,,,
D75828,48.0,,,
D75829,48.0,,,
D7584,48.0,,,
D761,47.0,,,
D762,47.0,,,
D763,47.0,,,
D800,47.0,,,
D801,47.0,,,
D802,47.0,,,
D803,47.0,,,
D804,47.0,,,
D805,47.0,,,
D806,47.0,,,
D807,47.0,,,
D808,47.0,,,
D809,47.0,,,
D810,47.0,,,
D811,47.0,,,
D812,47.0,,,
D8130,47.0,,,
D8131,47.0,,,
D8132,47.0,,,
D8139,47.0,,,
D814,47.0,,,
D815,47.0,,,
D816,47.0,,,
D817,47.0,,,
D8182,47.0,,,
D8189,47.0,,,
D819,47.0,,,
D820,47.0,,,
D821,47.0,,,
D822,47.0,,,
D823,47.0,,,
D824,47.0,,,
D828,47.0,,,
D829,47.0,,,
D830,47.0,,,
D831,47.0,,,
D832,47.0,,,
D838,47.0,,,
D839,47.0,,,
D840,47.0,,,
D841,23.0,,,
D8481,47.0,,,
D84821,47.0,,,
D84822,47.0,,,
D8489,47.0,,,
D849,47.0,,,
D860,112.0,,,
D862,112.0,,,
D8682,75.0,,,
D891,23.0,,,
D893,47.0,,,
D8940,47.0,,,
D8941,47.0,,,
D8942,47.0,,,
D8943,47.0,,,
D8944,47.0,,,
D8949,47.0,,,
D89810,47.0,,,
D89811,47.0,,,
D89812,47.0,,,
D89813,47.0,,,
D8982,47.0,,,
D8984,47.0,,,
D8989,47.0,,,
D899,47.0,,,
E035,23.0,,,
E0800,17.0,,,
E0801,17.0,,,
E0810,17.0,,,
E0811,17.0,,,
E0821,18.0,,,
E0822,18.0,,,
E0829,18.0,,,
E08311,18.0,,,
E08319,18.0,,,
E083211,18.0,,,
E083212,18.0,,,
E083213,18.0,,,
E083219,18.0,,,
E083291,18.0,,,
E083292,18.0,,,
E083293,18.0,,,
E083299,18.0,,,
E083311,18.0,,,
E083312,18.0,,,
E083313,18.0,,,
E083319,18.0,,,
E083391,18.0,,,
E083392,18.0,,,
E083393,18.0,,,
E083399,18.0,,,
E083411,18.0,,,
E083412,18.0,,,
E083413,18.0,,,
E083419,18.0,,,
E083491,18.0,,,
E083492,18.0,,,
E083493,18.0,,,
E083499,18.0,,,
E083511,18.0,,,
E083511,122.0,,,
E083512,18.0,,,
E083512,122.0,,,
E083513,18.0,,,
E083513,122.0,,,
E083519,18.0,,,
E083519,122.0,,,
E083521,18.0,,,
E083521,122.0,,,
E083522,18.0,,,
E083522,122.0,,,
E083523,18.0,,,
E083523,122.0,,,
E083529,18.0,,,
E083529,122.0,,,
E083531,18.0,,,
E083531,122.0,,,
E083532,18.0,,,
E083532,122.0,,,
E083533,18.0,,,
E083533,122.0,,,
E083539,18.0,,,
E083539,122.0,,,
E083541,18.0,,,
E083541,122.0,,,
E083542,18.0,,,
E083542,122.0,,,
E083543,18.0,,,
E083543,122.0,,,
E083549,18.0,,,
E083549,122.0,,,
E083551,18.0,,,
E083551,122.0,,,
E083552,18.0,,,
E083552,122.0,,,
E083553,18.0,,,
E083553,122.0,,,
E083559,18.0,,,
E083559,122.0,,,
E083591,18.0,,,
E083591,122.0,,,
E083592,18.0,,,
E083592,122.0,,,
E083593,18.0,,,
E083593,122.0,,,
E083599,18.0,,,
E083599,122.0,,,
E0836,18.0,,,
E0837X1,18.0,,,
E0837X2,18.0,,,
E0837X3,18.0,,,
E0837X9,18.0,,,
E0839,18.0,,,
E0840,18.0,,,
E0841,18.0,,,
E0842,18.0,,,
E0843,18.0,,,
E0844,18.0,,,
E0849,18.0,,,
E0851,18.0,,,
E0851,108.0,,,
E0852,18.0,,,
E0852,106.0,,,
E0859,18.0,,,
E08610,18.0,,,
E08618,18.0,,,
E08620,18.0,,,
E08621,18.0,,,
E08621,161.0,,,
E08622,18.0,,,
E08622,161.0,,,
E08628,18.0,,,
E08630,18.0,,,
E08638,18.0,,,
E08641,17.0,,,
E08649,18.0,,,
E0865,18.0,,,
E0869,18.0,,,
E088,18.0,,,
E089,19.0,,,
E0900,17.0,,,
E0901,17.0,,,
E0910,17.0,,,
E0911,17.0,,,
E0921,18.0,,,
E0922,18.0,,,
E0929,18.0,,,
E09311,18.0,,,
E09319,18.0,,,
E093211,18.0,,,
E093212,18.0,,,
E093213,18.0,,,
E093219,18.0,,,
E093291,18.0,,,
E093292,18.0,,,
E093293,18.0,,,
E093299,18.0,,,
E093311,18.0,,,
E093312,18.0,,,
E093313,18.0,,,
E093319,18.0,,,
E093391,18.0,,,
E093392,18.0,,,
E093393,18.0,,,
E093399,18.0,,,
E093411,18.0,,,
E093412,18.0,,,
E093413,18.0,,,
E093419,18.0,,,
E093491,18.0,,,
E093492,18.0,,,
E093493,18.0,,,
E093499,18.0,,,
E093511,18.0,,,
E093511,122.0,,,
E093512,18.0,,,
E093512,122.0,,,
E093513,18.0,,,
E093513,122.0,,,
E093519,18.0,,,
E093519,122.0,,,
E093521,18.0,,,
E093521,122.0,,,
E093522,18.0,,,
E093522,122.0,,,
E093523,18.0,,,
E093523,122.0,,,
E093529,18.0,,,
E093529,122.0,,,
E093531,18.0,,,
E093531,122.0,,,
E093532,18.0,,,
E093532,122.0,,,
E093533,18.0,,,
E093533,122.0,,,
E093539,18.0,,,
E093539,122.0,,,
E093541,18.0,,,
E093541,122.0,,,
E093542,18.0,,,
E093542,122.0,,,
E093543,18.0,,,
E093543,122.0,,,
E093549,18.0,,,
E093549,122.0,,,
E093551,18.0,,,
E093551,122.0,,,
E093552,18.0,,,
E093552,122.0,,,
E093553,18.0,,,
E093553,122.0,,,
E093559,18.0,,,
E093559,122.0,,,
E093591,18.0,,,
E093591,122.0,,,
E093592,18.0,,,
E093592,122.0,,,
E093593,18.0,,,
E093593,122.0,,,
E093599,18.0,,,
E093599,122.0,,,
E0936,18.0,,,
E0937X1,18.0,,,
E0937X2,18.0,,,
E0937X3,18.0,,,
E0937X9,18.0,,,
E0939,18.0,,,
E0940,18.0,,,
E0941,18.0,,,
E0942,18.0,,,
E0943,18.0,,,
E0944,18.0,,,
E0949,18.0,,,
E0951,18.0,,,
E0951,108.0,,,
E0952,18.0,,,
E0952,106.0,,,
E0959,18.0,,,
E09610,18.0,,,
E09618,18.0,,,
E09620,18.0,,,
E09621,18.0,,,
E09621,161.0,,,
E09622,18.0,,,
E09622,161.0,,,
E09628,18.0,,,
E09630,18.0,,,
E09638,18.0,,,
E09641,17.0,,,
E09649,18.0,,,
E0965,18.0,,,
E0969,18.0,,,
E098,18.0,,,
E099,19.0,,,
E1010,17.0,,age >= 21,
E1010,17.0,,age < 21,
E1011,17.0,,age >= 21,
E1011,17.0,,age < 21,
E1021,18.0,,age >= 21,
E1021,18.0,,age < 21,
E1022,18.0,,age >= 21,
E1022,18.0,,age < 21,
E1029,18.0,,age >= 21,
E1029,18.0,,age < 21,
E10311,18.0,,age >= 21,
E10311,18.0,,,
E10311,18.0,,age < 21,
E10319,18.0,,age >= 21,
E10319,18.0,,,
E10319,18.0,,age < 21,
E103211,18.0,,age >= 21,
E103211,18.0,,,
E103211,18.0,,age < 21,
E103212,18.0,,age >= 21,
E103212,18.0,,,
E103212,18.0,,age < 21,
E103213,18.0,,age >= 21,
E103213,18.0,,,
E103213,18.0,,age < 21,
E103219,18.0,,age >= 21,
E103219,18.0,,,
E103219,18.0,,age < 21,
E103291,18.0,,age >= 21,
E103291,18.0,,,
E103291,18.0,,age < 21,
E103292,18.0,,age >= 21,
E103292,18.0,,,
E103292,18.0,,age < 21,
E103293,18.0,,age >= 21,
E103293,18.0,,,
E103293,18.0,,age < 21,
E103299,18.0,,age >= 21,
E103299,18.0,,,
E103299,18.0,,age < 21,
E103311,18.0,,age >= 21,
E103311,18.0,,,
E103311,18.0,,age < 21,
E103312,18.0,,age >= 21,
E103312,18.0,,,
E103312,18.0,,age < 21,
E103313,18.0,,age >= 21,
E103313,18.0,,,
E103313,18.0,,age < 21,
E103319,18.0,,age >= 21,
E103319,18.0,,,
E103319,18.0,,age < 21,
E103391,18.0,,age >= 21,
E103391,18.0,,,
E103391,18.0,,age < 21,
E103392,18.0,,age >= 21,
E103392,18.0,,,
E103392,18.0,,age < 21,
E103393,18.0,,age >= 21,
E103393,18.0,,,
E103393,18.0,,age < 21,
E103399,18.0,,age >= 21,
E103399,18.0,,,
E103399,18.0,,age < 21,
E103411,18.0,,age >= 21,
E103411,18.0,,,
E103411,18.0,,age < 21,
E103412,18.0,,age >= 21,
E103412,18.0,,,
E103412,18.0,,age < 21,
E103413,18.0,,age >= 21,
E103413,18.0,,,
E103413,18.0,,age < 21,
E103419,18.0,,age >= 21,
E103419,18.0,,,
E103419,18.0,,age < 21,
E103491,18.0,,age >= 21,
E103491,18.0,,,
E103491,18.0,,age < 21,
E103492,18.0,,age >= 21,
E103492,18.0,,,
E103492,18.0,,age < 21,
E103493,18.0,,age >= 21,
E103493,18.0,,,
E103493,18.0,,age < 21,
E103499,18.0,,age >= 21,
E103499,18.0,,,
E103499,18.0,,age < 21,
E103511,18.0,,age >= 21,
E103511,18.0,,,
E103511,18.0,,age < 21,
E103511,122.0,,,
E103512,18.0,,age >= 21,
E103512,18.0,,,
E103512,18.0,,age < 21,
E103512,122.0,,,
E103513,18.0,,age >= 21,
E103513,18.0,,,
E103513,18.0,,age < 21,
E103513,122.0,,,
E103519,18.0,,age >= 21,
E103519,18.0,,,
E103519,18.0,,age < 21,
E103519,122.0,,,
E103521,18.0,,age >= 21,
E103521,18.0,,,
E103521,18.0,,age < 21,
E103521,122.0,,,
E103522,18.0,,age >= 21,
E103522,18.0,,,
E103522,18.0,,age < 21,
E103522,122.0,,,
E103523,18.0,,age >= 21,
E103523,18.0,,,
E103523,18.0,,age < 21,
E103523,122.0,,,
E103529,18.0,,age >= 21,
E103529,18.0,,,
E103529,18.0,,age < 21,
E103529,122.0,,,
E103531,18.0,,age >= 21,
E103531,18.0,,,
E103531,18.0,,age < 21,
E103531,122.0,,,
E103532,18.0,,age >= 21,
E103532,18.0,,,
E103532,18.0,,age < 21,
E103532,122.0,,,
E103533,18.0,,age >= 21,
E103533,18.0,,,
E103533,18.0,,age < 21,
E103533,122.0,,,
E103539,18.0,,age >= 21,
E103539,18.0,,,
E103539,18.0,,age < 21,
E103539,122.0,,,
E103541,18.0,,age >= 21,
E103541,18.0,,,
E103541,18.0,,age < 21,
E103541,122.0,,,
E103542,18.0,,age >= 21,
E103542,18.0,,,
E103542,18.0,,age < 21,
E103542,122.0,,,
E103543,18.0,,age >= 21,
E103543,18.0,,,
E103543,18.0,,age < 21,
E103543,122.0,,,
E103549,18.0,,age >= 21,
E103549,18.0,,,
E103549,18.0,,age < 21,
E103549,122.0,,,
E103551,18.0,,age >= 21,
E103551,18.0,,,
E103551,18.0,,age < 21,
E103551,122.0,,,
E103552,18.0,,age >= 21,
E103552,18.0,,,
E103552,18.0,,age < 21,
E103552,122.0,,,
E103553,18.0,,age >= 21,
E103553,18.0,,,
E103553,18.0,,age < 21,
E103553,122.0,,,
E103559,18.0,,age >= 21,
E103559,18.0,,,
E103559,18.0,,age < 21,
E103559,122.0,,,
E103591,18.0,,age >= 21,
E103591,18.0,,,
E103591,18.0,,age < 21,
E103591,122.0,,,
E103592,18.0,,age >= 21,
E103592,18.0,,,
E103592,18.0,,age < 21,
E103592,122.0,,,
E103593,18.0,,age >= 21,
E103593,18.0,,,
E103593,18.0,,age < 21,
E103593,122.0,,,
E103599,18.0,,age >= 21,
E103599,18.0,,,
E103599,18.0,,age < 21,
E103599,122.0,,,
E1036,18.0,,age >= 21,
E1036,18.0,,,
E1036,18.0,,age < 21,
E1037X1,18.0,,age >= 21,
E1037X1,18.0,,age < 21,
E1037X2,18.0,,age >= 21,
E1037X2,18.0,,age < 21,
E1037X3,18.0,,age >= 21,
E1037X3,18.0,,age < 21,
E1037X9,18.0,,age >= 21,
E1037X9,18.0,,age < 21,
E1039,18.0,,age >= 21,
E1039,18.0,,age < 21,
E1040,18.0,,age >= 21,
E1040,18.0,,,
E1040,18.0,,age < 21,
E1041,18.0,,age >= 21,
E1041,18.0,,age < 21,
E1042,18.0,,age >= 21,
E1042,18.0,,,
E1042,18.0,,age < 21,
E1043,18.0,,age >= 21,
E1043,18.0,,age < 21,
E1044,18.0,,age >= 21,
E1044,18.0,,age < 21,
E1049,18.0,,age >= 21,
E1049,18.0,,age < 21,
E1051,18.0,,age >= 21,
E1051,18.0,,age < 21,
E1051,108.0,,,
E1052,18.0,,age >= 21,
E1052,18.0,,age < 21,
E1052,106.0,,,
E1059,18.0,,age >= 21,
E1059,18.0,,age < 21,
E10610,18.0,,age >= 21,
E10610,18.0,,age < 21,
E10618,18.0,,age >= 21,
E10618,18.0,,age < 21,
E10620,18.0,,age >= 21,
E10620,18.0,,age < 21,
E10621,18.0,,age >= 21,
E10621,18.0,,age < 21,
E10621,161.0,,,
E10622,18.0,,age >= 21,
E10622,18.0,,age < 21,
E10622,161.0,,,
E10628,18.0,,age >= 21,
E10628,18.0,,age < 21,
E10630,18.0,,age >= 21,
E10630,18.0,,age < 21,
E10638,18.0,,age >= 21,
E10638,18.0,,age < 21,
E10641,17.0,,age >= 21,
E10641,17.0,,age < 21,
E10649,18.0,,age >= 21,
E10649,18.0,,age < 21,
E1065,18.0,,age >= 21,
E1065,18.0,,age < 21,
E1069,18.0,,age >= 21,
E1069,18.0,,age < 21,
E108,18.0,,age >= 21,
E108,18.0,,age < 21,
E109,19.0,,age >= 21,
E109,19.0,,age < 21,
E1100,17.0,,,
E1101,17.0,,,
E1110,17.0,,,
E1111,17.0,,,
E1121,18.0,,,
E1122,18.0,,,
E1129,18.0,,,
E11311,18.0,,,
E11319,18.0,,,
E113211,18.0,,,
E113212,18.0,,,
E113213,18.0,,,
E113219,18.0,,,
E113291,18.0,,,
E113292,18.0,,,
E113293,18.0,,,
E113299,18.0,,,
E113311,18.0,,,
E113312,18.0,,,
E113313,18.0,,,
E113319,18.0,,,
E113391,18.0,,,
E113392,18.0,,,
E113393,18.0,,,
E113399,18.0,,,
E113411,18.0,,,
E113412,18.0,,,
E113413,18.0,,,
E113419,18.0,,,
E113491,18.0,,,
E113492,18.0,,,
E113493,18.0,,,
E113499,18.0,,,
E113511,18.0,,,
E113511,122.0,,,
E113512,18.0,,,
E113512,122.0,,,
E113513,18.0,,,
E113513,122.0,,,
E113519,18.0,,,
E113519,122.0,,,
E113521,18.0,,,
E113521,122.0,,,
E113522,18.0,,,
E113522,122.0,,,
E113523,18.0,,,
E113523,122.0,,,
E113529,18.0,,,
E113529,122.0,,,
E113531,18.0,,,
E113531,122.0,,,
E113532,18.0,,,
E113532,122.0,,,
E113533,18.0,,,
E113533,122.0,,,
E113539,18.0,,,
E113539,122.0,,,
E113541,18.0,,,
E113541,122.0,,,
E113542,18.0,,,
E113542,122.0,,,
E113543,18.0,,,
E113543,122.0,,,
E113549,18.0,,,
E113549,122.0,,,
E113551,18.0,,,
E113551,122.0,,,
E113552,18.0,,,
E113552,122.0,,,
E113553,18.0,,,
E113553,122.0,,,
E113559,18.0,,,
E113559,122.0,,,
E113591,18.0,,,
E113591,122.0,,,
E113592,18.0,,,
E113592,122.0,,,
E113593,18.0,,,
E113593,122.0,,,
E113599,18.0,,,
E113599,122.0,,,
E1136,18.0,,,
E1137X1,18.0,,,
E1137X2,18.0,,,
E1137X3,18.0,,,
E1137X9,18.0,,,
E1139,18.0,,,
E1140,18.0,,,
E1141,18.0,,,
E1142,18.0,,,
E1143,18.0,,,
E1144,18.0,,,
E1149,18.0,,,
E1151,18.0,,,
E1151,108.0,,,
E1152,18.0,,,
E1152,106.0,,,
E1159,18.0,,,
E11610,18.0,,,
E11618,18.0,,,
E11620,18.0,,,
E11621,18.0,,,
E11621,161.0,,,
E11622,18.0,,,
E11622,161.0,,,
E11628,18.0,,,
E11630,18.0,,,
E11638,18.0,,,
E11641,17.0,,,
E11649,18.0,,,
E1165,18.0,,,
E1169,18.0,,,
E118,18.0,,,
E119,19.0,,,
E1300,17.0,,,
E1301,17.0,,,
E1310,17.0,,,
E1311,17.0,,,
E1321,18.0,,,
E1322,18.0,,,
E1329,18.0,,,
E13311,18.0,,,
E13319,18.0,,,
E133211,18.0,,,
E133212,18.0,,,
E133213,18.0,,,
E133219,18.0,,,
E133291,18.0,,,
E133292,18.0,,,
E133293,18.0,,,
E133299,18.0,,,
E133311,18.0,,,
E133312,18.0,,,
E133313,18.0,,,
E133319,18.0,,,
E133391,18.0,,,
E133392,18.0,,,
E133393,18.0,,,
E133399,18.0,,,
E133411,18.0,,,
E133412,18.0,,,
E133413,18.0,,,
E133419,18.0,,,
E133491,18.0,,,
E133492,18.0,,,
E133493,18.0,,,
E133499,18.0,,,
E133511,18.0,,,
E133511,122.0,,,
E133512,18.0,,,
E133512,122.0,,,
E133513,18.0,,,
E133513,122.0,,,
E133519,18.0,,,
E133519,122.0,,,
E133521,18.0,,,
E133521,122.0,,,
E133522,18.0,,,
E133522,122.0,,,
E133523,18.0,,,
E133523,122.0,,,
E133529,18.0,,,
E133529,122.0,,,
E133531,18.0,,,
E133531,122.0,,,
E133532,18.0,,,
E133532,122.0,,,
E133533,18.0,,,
E133533,122.0,,,
E133539,18.0,,,
E133539,122.0,,,
E133541,18.0,,,
E133541,122.0,,,
E133542,18.0,,,
E133542,122.0,,,
E133543,18.0,,,
E133543,122.0,,,
E133549,18.0,,,
E133549,122.0,,,
E133551,18.0,,,
E133551,122.0,,,
E133552,18.0,,,
E133552,122.0,,,
E133553,18.0,,,
E133553,122.0,,,
E133559,18.0,,,
E133559,122.0,,,
E133591,18.0,,,
E133591,122.0,,,
E133592,18.0,,,
E133592,122.0,,,
E133593,18.0,,,
E133593,122.0,,,
E133599,18.0,,,
E133599,122.0,,,
E1336,18.0,,,
E1337X1,18.0,,,
E1337X2,18.0,,,
E1337X3,18.0,,,
E1337X9,18.0,,,
E1339,18.0,,,
E1340,18.0,,,
E1341,18.0,,,
E1342,18.0,,,
E1343,18.0,,,
E1344,18.0,,,
E1349,18.0,,,
E1351,18.0,,,
E1351,108.0,,,
E1352,18.0,,,
E1352,106.0,,,
E1359,18.0,,,
E13610,18.0,,,
E13618,18.0,,,
E13620,18.0,,,
E13621,18.0,,,
E13621,161.0,,,
E13622,18.0,,,
E13622,161.0,,,
E13628,18.0,,,
E13630,18.0,,,
E13638,18.0,,,
E13641,17.0,,,
E13649,18.0,,,
E1365,18.0,,,
E1369,18.0,,,
E138,18.0,,,
E139,19.0,,,
E15,23.0,,,
E200,23.0,,,
E20810,23.0,,,
E20811,23.0,,,
E20812,23.0,,,
E20818,23.0,,,
E20819,23.0,,,
E2089,23.0,,,
E209,23.0,,,
E210,23.0,,,
E211,23.0,,,
E212,23.0,,,
E213,23.0,,,
E214,23.0,,,
E215,23.0,,,
E220,23.0,,,
E221,23.0,,,
E222,23.0,,,
E228,23.0,,,
E229,23.0,,,
E230,23.0,,,
E231,23.0,,,
E232,23.0,,,
E233,23.0,,,
E236,23.0,,,
E237,23.0,,,
E240,23.0,,,
E241,23.0,,,
E242,23.0,,,
E243,23.0,,,
E244,23.0,,,
E248,23.0,,,
E249,23.0,,,
E250,23.0,,,
E258,23.0,,,
E259,23.0,,,
E2601,23.0,,,
E2602,23.0,,,
E2609,23.0,,,
E261,23.0,,,
E2681,23.0,,,
E2689,23.0,,,
E269,23.0,,,
E270,23.0,,,
E271,23.0,,,
E272,23.0,,,
E273,23.0,,,
E2740,23.0,,,
E2749,23.0,,,
E275,23.0,,,
E278,23.0,,,
E279,23.0,,,
E310,23.0,,,
E311,23.0,,,
E3120,23.0,,,
E3121,23.0,,,
E3122,23.0,,,
E3123,23.0,,,
E318,23.0,,,
E319,23.0,,,
E320,23.0,,,
E321,23.0,,,
E328,23.0,,,
E329,23.0,,,
E3400,12.0,,,
E3401,12.0,,,
E3409,12.0,,,
E344,23.0,,,
E40,21.0,,,
E41,21.0,,,
E42,21.0,,,
E43,21.0,,,
E440,21.0,,,
E441,21.0,,,
E45,21.0,,,
E46,21.0,,,
E640,21.0,,,
E6601,22.0,,,
E662,22.0,,,
E66813,22.0,,,
E700,23.0,,age < 21,
